Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675629198.672978,0,73990,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629199.6800969,0,73991,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629200.6741307,0,73992,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629201.674823,0,73993,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629202.6728206,0,73994,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629203.6736627,0,73995,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629204.6743207,0,73996,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629205.6737754,0,73997,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629206.6729026,0,73998,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629207.6741893,0,73999,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629208.691325,0,74000,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629209.6738253,0,74001,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629210.6724281,0,74002,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629211.6734533,0,74003,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629212.6740932,0,74004,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629213.6745317,0,74005,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629214.6727445,0,74006,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629215.6735542,0,74007,0,GPS1_Frame,42.204513999999996,-71.05813400000001,10.0,1.0,330093.48491322296,4674534.06860815,0.0,19,T
1675629216.6736324,0,74008,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629217.6735823,0,74009,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
1675629218.6727705,0,74010,0,GPS1_Frame,42.204515,-71.05813400000001,10.0,1.0,330093.4875939004,4674534.179648079,0.0,19,T
