Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675467790.194717,0,85390,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467791.1951888,0,85391,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467792.1958742,0,85392,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467793.1951272,0,85393,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467794.1952946,0,85394,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467795.1955018,0,85395,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467796.195554,0,85396,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467797.195498,0,85397,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467798.1956906,0,85398,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467799.2349668,0,85399,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467800.2012877,0,85400,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467801.2037077,0,85401,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467802.2048347,0,85402,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467803.2074664,0,85403,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467804.209913,0,85404,0,GPS1_Frame,42.203295,-71.052907,20.4,1.9,330521.7518678913,4674388.306510898,0.0,19,T
1675467805.2126248,0,85405,0,GPS1_Frame,42.203295,-71.05290799999999,20.4,1.9,330521.66930913983,4674388.308498884,0.0,19,T
1675467806.2136865,0,85406,0,GPS1_Frame,42.203295,-71.05290799999999,20.4,1.9,330521.66930913983,4674388.308498884,0.0,19,T
1675467807.215864,0,85407,0,GPS1_Frame,42.203295,-71.05290799999999,20.4,1.9,330521.66930913983,4674388.308498884,0.0,19,T
1675467808.218456,0,85408,0,GPS1_Frame,42.203295,-71.05290799999999,20.4,1.9,330521.66930913983,4674388.308498884,0.0,19,T
1675467809.2198703,0,85409,0,GPS1_Frame,42.203295,-71.05290799999999,20.4,1.9,330521.66930913983,4674388.308498884,0.0,19,T
1675467810.2567086,0,85410,0,GPS1_Frame,42.203292000000005,-71.052909,20.5,1.9,330521.57872898236,4674387.977367255,0.0,19,T
1675467811.2241673,0,85411,0,GPS1_Frame,42.203292000000005,-71.052909,20.5,1.9,330521.57872898236,4674387.977367255,0.0,19,T
1675467812.224657,0,85412,0,GPS1_Frame,42.203292000000005,-71.052909,20.5,1.9,330521.57872898236,4674387.977367255,0.0,19,T
1675467813.2248776,0,85413,0,GPS1_Frame,42.203291,-71.052909,20.6,1.9,330521.5760551805,4674387.866327383,0.0,19,T
1675467814.2264936,0,85414,0,GPS1_Frame,42.203289999999996,-71.05291000000001,20.6,1.9,330521.4908226185,4674387.757275497,0.0,19,T
1675467815.2285266,0,85415,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467816.2287524,0,85416,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,2.0,330521.48547501233,4674387.535195754,0.0,19,T
1675467817.2313316,0,85417,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467818.2316213,0,85418,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467819.2329547,0,85419,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467820.2692719,0,85420,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467821.2715235,0,85421,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467822.2355978,0,85422,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467823.2378173,0,85423,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467824.2379746,0,85424,0,GPS1_Frame,42.203288,-71.05291000000001,20.6,1.9,330521.48547501233,4674387.535195754,0.0,19,T
1675467825.2743187,0,85425,0,GPS1_Frame,42.203288,-71.052911,20.6,1.9,330521.4029162539,4674387.537183742,0.0,19,T
1675467826.238045,0,85426,0,GPS1_Frame,42.203288,-71.05291199999999,20.6,1.9,330521.32035749534,4674387.539171731,0.0,19,T
1675467827.2386642,0,85427,0,GPS1_Frame,42.203288,-71.05291299999999,20.6,1.9,330521.2377987348,4674387.54115972,0.0,19,T
1675467828.2396026,0,85428,0,GPS1_Frame,42.203287,-71.05291299999999,20.7,1.9,330521.2351249278,4674387.430119849,0.0,19,T
1675467829.2398293,0,85429,0,GPS1_Frame,42.203286,-71.052914,20.6,1.9,330521.14989235776,4674387.321067967,0.0,19,T
1675467830.2403817,0,85430,0,GPS1_Frame,42.203287,-71.052914,20.7,1.9,330521.1525661659,4674387.43210784,0.0,19,T
1675467831.241698,0,85431,0,GPS1_Frame,42.203287,-71.052914,20.7,1.9,330521.1525661659,4674387.43210784,0.0,19,T
